"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Czech Republic","CZE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.24754047393799","","8.54841995239258","8.90853023529053","8.9122896194458","8.67646026611328","8.86480045318604","8.38265991210938","9.43307018280029","9.20296955108643","10.1969404220581","9.57695007324219","9.21463966369629","9.43733024597168","9.34049034118652","9.92718029022217","9.55685043334961","9.60243988037109","9.41372966766357","13.8825197219849","14.15149974823","9.89634037017822","","","",
"Germany","DEU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58296966552734","9.39556980133057","9.50417041778564","8.27007961273193","","9.2675199508667","","","","","","","","9.4924898147583","10.0622701644897","10.0361995697021","10.185640335083","10.2690401077271","10.6654195785522","11.034740447998","11.038330078125","11.1496200561523","10.9779901504517","10.9254102706909","11.0426301956177","","","",
"Djibouti","DJI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8960704803467","29.385950088501","26.2800197601318","25.4893093109131","24.2714900970459","24.7011394500732","22.7150497436523","24.7079601287842","22.5274391174316","","","12.3283996582031","","","","","8.57643985748291","12.0085096359253","13.2546997070313","13.991530418396","","",
"Dominica","DMA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1116008758545","11.4196195602417","","","","","","","","","","","","","","","","10.5221004486084","","","","9.43117046356201","",
"Denmark","DNK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4156999588013","12.2943000793457","12.4099397659302","11.1860599517822","","10.601300239563","","13.8773698806763","13.4795303344727","13.1482095718384","14.1424798965454","","14.6343698501587","14.5437097549438","15.3441495895386","15.5485401153564","15.4338798522949","15.1417503356934","15.4868602752686","15.7793397903442","15.5126399993896","15.3566999435425","14.8302602767944","14.9441699981689","15.1033401489258","15.0362596511841","12.4887104034424","15.2174396514893","13.8268203735352","","","15.2576198577881","","","",
"Dominican Republic","DOM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9884796142578","12.5072898864746","12.079719543457","9.70180988311768","","","","12.5778799057007","","","","","","","","","","","","","",
"Algeria","DZA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4283504486084","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6407651901245","12.7548999786377","15.2626600265503","","14.1702995300293","","","14.9443101882935","14.0386400222778","14.511420249939","15.4668798446656","12.1508502960205","16.2488250732422","16.4856896400451","","","","","","","",
"Early-demographic dividend","EAR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4783306121826","16.4975452423096","16.1877498626709","16.3105945587158","15.5741000175476","","17.883674621582","17.7865505218506","16.5639996528625","","16.1642208099365","","","","","","","","","","",
"East Asia & Pacific","EAS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3131051063538","16.2229309082031","","15.8743495941162","","","14.9645652770997","14.0581650733948","15.2390003204346","15.6885099411011","14.6314597129821","17.767219543457","16.5530700683594","14.275945186615","","","","","","",
